,0
1913,0.17199999999999993
1914,0.0
1915,0.748
1916,0.33399999999999996
1917,0.0
1918,0.0
1919,0.0
1920,0.766
1921,0.0
1922,0.586
1923,0.0
1924,0.5680000000000001
1925,0.784
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.6579999999999999
1931,0.766
1932,0.874
1933,0.622
1934,0.838
1935,0.0
1936,0.0
1937,0.586
1938,0.838
1939,0.6759999999999999
1940,0.0
1941,0.6579999999999999
1942,0.0
1943,0.4059999999999999
1944,0.0
1945,0.604
1946,0.0
1947,0.0
1948,0.6759999999999999
1949,0.0
1950,0.44199999999999995
1951,0.0
1952,0.44199999999999995
1953,0.82
1954,0.838
1955,0.0
1956,0.748
1957,0.82
1958,0.748
1959,0.0
1960,0.73
1961,0.09999999999999998
1962,0.0
1963,0.874
1964,0.0
1965,0.0
1966,0.0
1967,0.478
1968,0.0
1969,0.0
1970,0.82
1971,0.0
1972,0.2799999999999999
1973,0.0
1974,0.766
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.73
1983,0.136
1984,0.856
1985,0.42399999999999993
1986,0.0
1987,0.856
1988,0.0
1989,0.694
1990,0.0
1991,0.6759999999999999
1992,0.82
1993,0.5680000000000001
1994,0.0
1995,0.0
1996,0.73
1997,0.352
1998,0.856
1999,0.42399999999999993
2000,0.0
2001,0.82
2002,0.766
2003,0.0
2004,0.0
2005,0.532
2006,0.0
2007,0.0
2008,0.0
2009,0.82
2010,0.6579999999999999
2011,0.802
2012,0.6399999999999999
2013,0.874
2014,0.0
2015,0.838
2016,0.838
2017,0.262
2018,0.4059999999999999
2019,0.0
2020,0.6399999999999999
2021,0.0
2022,0.0
2023,0.4059999999999999
2024,0.748
2025,0.0
2026,0.0
2027,0.784
2028,0.0
2029,0.766
2030,0.0
2031,0.0
2032,0.0
2033,0.20799999999999996
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.802
2042,0.0
2043,0.0
2044,0.0
2045,0.73
2046,0.622
2047,0.0
2048,0.0
2049,0.0
2050,0.874
2051,0.244
2052,0.262
2053,0.766
2054,0.784
2055,0.244
2056,0.73
2057,0.694
2058,0.0
2059,0.856
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.802
2065,0.4059999999999999
2066,0.0
2067,0.604
2068,0.0
2069,0.0
2070,0.856
2071,0.712
2072,0.874
2073,0.82
2074,0.532
2075,0.0
2076,0.802
2077,0.0
2078,0.6759999999999999
2079,0.622
2080,0.0
2081,0.838
2082,0.37
2083,0.0
2084,0.55
2085,0.748
2086,0.0
2087,0.0
2088,0.55
2089,0.0
2090,0.856
2091,0.29799999999999993
2092,0.694
2093,0.118
2094,0.09999999999999998
2095,0.0
2096,0.748
2097,0.5680000000000001
2098,0.0
2099,0.0
2100,0.0
2101,0.45999999999999996
2102,0.784
2103,0.0
2104,0.4959999999999999
2105,0.09999999999999998
2106,0.0
2107,0.0
2108,0.0
2109,0.4959999999999999
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.856
2115,0.0
2116,0.478
2117,0.17199999999999993
2118,0.0
2119,0.82
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.604
2125,0.0
2126,0.0
2127,0.0
2128,0.0
2129,0.82
2130,0.784
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.586
2136,0.622
2137,0.0
2138,0.874
2139,0.0
2140,0.0
2141,0.784
2142,0.766
2143,0.31599999999999995
2144,0.0
2145,0.82
2146,0.42399999999999993
2147,0.0
2148,0.0
2149,0.0
2150,0.856
2151,0.0
2152,0.18999999999999995
2153,0.766
2154,0.784
2155,0.4059999999999999
2156,0.15400000000000003
2157,0.802
2158,0.0
2159,0.0
2160,0.874
2161,0.0
2162,0.31599999999999995
2163,0.478
2164,0.856
2165,0.0
2166,0.748
2167,0.20799999999999996
2168,0.09999999999999998
2169,0.244
2170,0.874
2171,0.73
2172,0.0
2173,0.22599999999999998
2174,0.0
2175,0.0
2176,0.0
2177,0.6579999999999999
2178,0.0
2179,0.0
2180,0.0
2181,0.82
2182,0.514
2183,0.838
2184,0.18999999999999995
2185,0.352
2186,0.748
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.118
2195,0.352
2196,0.784
2197,0.586
2198,0.0
2199,0.0
2200,0.0
2201,0.748
2202,0.0
2203,0.0
2204,0.352
2205,0.0
2206,0.37
2207,0.6399999999999999
2208,0.15400000000000003
2209,0.6579999999999999
2210,0.802
2211,0.0
2212,0.532
2213,0.874
2214,0.0
2215,0.0
2216,0.0
2217,0.856
2218,0.0
2219,0.244
2220,0.478
2221,0.712
2222,0.784
2223,0.0
2224,0.82
2225,0.712
2226,0.0
2227,0.0
2228,0.5680000000000001
2229,0.856
2230,0.244
2231,0.532
2232,0.0
2233,0.856
2234,0.856
2235,0.0
2236,0.4059999999999999
2237,0.712
2238,0.45999999999999996
2239,0.784
2240,0.4059999999999999
2241,0.784
2242,0.118
2243,0.20799999999999996
2244,0.514
2245,0.874
2246,0.0
2247,0.748
2248,0.0
2249,0.748
2250,0.0
2251,0.766
2252,0.802
2253,0.856
2254,0.0
2255,0.3879999999999999
2256,0.0
2257,0.0
2258,0.15400000000000003
2259,0.6759999999999999
2260,0.712
2261,0.55
2262,0.0
2263,0.856
2264,0.6399999999999999
2265,0.31599999999999995
2266,0.0
2267,0.244
2268,0.586
2269,0.82
2270,0.694
2271,0.262
2272,0.802
2273,0.6759999999999999
2274,0.838
2275,0.0
2276,0.0
2277,0.586
2278,0.0
2279,0.838
2280,0.6759999999999999
2281,0.0
2282,0.44199999999999995
2283,0.0
2284,0.0
2285,0.874
2286,0.0
2287,0.802
2288,0.0
2289,0.37
2290,0.18999999999999995
2291,0.766
2292,0.5680000000000001
2293,0.0
2294,0.37
2295,0.0
2296,0.244
2297,0.2799999999999999
2298,0.6579999999999999
2299,0.802
2300,0.856
2301,0.478
2302,0.0
2303,0.0
2304,0.22599999999999998
2305,0.784
2306,0.748
2307,0.532
2308,0.0
2309,0.838
2310,0.0
2311,0.856
2312,0.0
2313,0.0
2314,0.622
2315,0.784
2316,0.0
2317,0.0
2318,0.0
2319,0.6399999999999999
2320,0.0
2321,0.0
2322,0.6579999999999999
2323,0.0
2324,0.0
2325,0.0
2326,0.73
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.604
2332,0.31599999999999995
2333,0.0
2334,0.4959999999999999
2335,0.784
2336,0.0
2337,0.0
2338,0.0
2339,0.31599999999999995
2340,0.0
2341,0.0
2342,0.748
2343,0.4059999999999999
2344,0.0
2345,0.44199999999999995
2346,0.45999999999999996
2347,0.802
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.262
2353,0.0
2354,0.0
2355,0.0
2356,0.45999999999999996
2357,0.0
2358,0.478
2359,0.44199999999999995
2360,0.0
2361,0.802
2362,0.784
2363,0.0
2364,0.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.766
2374,0.17199999999999993
2375,0.0
2376,0.0
2377,0.766
2378,0.604
2379,0.6579999999999999
2380,0.784
2381,0.856
2382,0.694
2383,0.0
2384,0.802
2385,0.118
2386,0.09999999999999998
2387,0.0
2388,0.0
2389,0.82
2390,0.0
2391,0.586
2392,0.73
2393,0.82
2394,0.0
2395,0.244
2396,0.0
2397,0.0
2398,0.4959999999999999
2399,0.802
2400,0.874
2401,0.838
2402,0.748
2403,0.31599999999999995
2404,0.4959999999999999
2405,0.0
2406,0.82
2407,0.118
2408,0.0
2409,0.33399999999999996
2410,0.0
2411,0.0
2412,0.0
2413,0.31599999999999995
2414,0.44199999999999995
2415,0.55
2416,0.0
2417,0.0
2418,0.0
2419,0.604
2420,0.0
2421,0.874
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.5680000000000001
2428,0.604
2429,0.856
2430,0.0
2431,0.118
2432,0.874
2433,0.838
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.856
2440,0.0
2441,0.0
2442,0.856
2443,0.20799999999999996
2444,0.0
2445,0.838
2446,0.0
2447,0.262
2448,0.0
2449,0.44199999999999995
2450,0.0
2451,0.15400000000000003
2452,0.478
2453,0.784
2454,0.0
2455,0.0
2456,0.37
2457,0.2799999999999999
2458,0.4059999999999999
2459,0.5680000000000001
2460,0.0
2461,0.82
2462,0.0
2463,0.44199999999999995
2464,0.0
2465,0.0
2466,0.0
2467,0.0
2468,0.694
2469,0.604
2470,0.0
2471,0.0
2472,0.766
2473,0.44199999999999995
2474,0.244
2475,0.784
2476,0.622
2477,0.0
2478,0.0
2479,0.0
2480,0.622
2481,0.0
2482,0.514
2483,0.0
2484,0.874
2485,0.244
2486,0.604
2487,0.4059999999999999
2488,0.244
2489,0.0
2490,0.0
2491,0.748
2492,0.784
2493,0.55
2494,0.0
2495,0.856
2496,0.586
2497,0.0
2498,0.0
2499,0.0
2500,0.73
2501,0.0
2502,0.586
2503,0.0
2504,0.0
2505,0.17199999999999993
2506,0.0
2507,0.0
2508,0.0
2509,0.0
2510,0.118
2511,0.622
2512,0.82
2513,0.0
2514,0.18999999999999995
2515,0.0
2516,0.82
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.874
2525,0.33399999999999996
2526,0.0
2527,0.0
2528,0.4959999999999999
2529,0.0
2530,0.838
2531,0.82
2532,0.0
2533,0.874
2534,0.0
2535,0.0
2536,0.514
2537,0.0
2538,0.42399999999999993
2539,0.0
2540,0.0
2541,0.694
2542,0.244
2543,0.0
2544,0.766
2545,0.6399999999999999
2546,0.0
2547,0.0
2548,0.712
2549,0.0
2550,0.874
2551,0.0
2552,0.838
2553,0.838
2554,0.802
2555,0.4059999999999999
2556,0.0
2557,0.4059999999999999
2558,0.0
2559,0.0
2560,0.37
2561,0.856
2562,0.0
2563,0.15400000000000003
2564,0.0
2565,0.73
2566,0.0
2567,0.784
2568,0.0
2569,0.874
2570,0.0
2571,0.0
2572,0.0
2573,0.694
2574,0.0
2575,0.0
2576,0.766
2577,0.784
2578,0.0
2579,0.0
2580,0.604
2581,0.20799999999999996
2582,0.4059999999999999
2583,0.0
2584,0.0
2585,0.478
2586,0.0
2587,0.874
2588,0.0
2589,0.0
2590,0.784
2591,0.73
2592,0.0
2593,0.0
2594,0.73
2595,0.0
2596,0.838
2597,0.478
2598,0.5680000000000001
2599,0.874
2600,0.136
2601,0.0
2602,0.766
2603,0.0
2604,0.0
2605,0.33399999999999996
2606,0.09999999999999998
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.6579999999999999
2613,0.0
2614,0.0
2615,0.802
2616,0.22599999999999998
2617,0.0
2618,0.766
2619,0.0
2620,0.802
2621,0.0
2622,0.82
2623,0.802
2624,0.748
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.244
2633,0.748
2634,0.18999999999999995
2635,0.0
2636,0.0
2637,0.856
2638,0.478
2639,0.0
2640,0.0
2641,0.262
2642,0.6399999999999999
2643,0.0
2644,0.748
2645,0.0
2646,0.0
2647,0.45999999999999996
2648,0.838
2649,0.6579999999999999
2650,0.82
2651,0.4959999999999999
2652,0.45999999999999996
2653,0.6759999999999999
2654,0.37
2655,0.514
2656,0.748
2657,0.784
2658,0.5680000000000001
2659,0.0
2660,0.15400000000000003
2661,0.766
2662,0.0
2663,0.244
2664,0.22599999999999998
2665,0.712
2666,0.514
2667,0.0
2668,0.586
2669,0.09999999999999998
2670,0.838
2671,0.604
2672,0.0
2673,0.604
2674,0.0
2675,0.55
2676,0.748
2677,0.20799999999999996
2678,0.622
2679,0.82
2680,0.6579999999999999
2681,0.532
2682,0.0
2683,0.0
2684,0.0
2685,0.586
2686,0.73
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.82
2692,0.766
2693,0.0
2694,0.586
2695,0.82
2696,0.6579999999999999
2697,0.42399999999999993
2698,0.0
2699,0.0
2700,0.17199999999999993
2701,0.0
2702,0.0
2703,0.838
2704,0.42399999999999993
2705,0.0
2706,0.622
2707,0.0
2708,0.0
2709,0.22599999999999998
2710,0.694
2711,0.0
2712,0.6399999999999999
2713,0.0
2714,0.0
2715,0.856
2716,0.0
2717,0.6579999999999999
2718,0.0
2719,0.0
2720,0.0
2721,0.73
2722,0.784
2723,0.802
2724,0.0
2725,0.0
2726,0.118
2727,0.45999999999999996
2728,0.856
2729,0.784
2730,0.09999999999999998
2731,0.0
2732,0.0
2733,0.712
2734,0.0
2735,0.0
2736,0.712
2737,0.6399999999999999
2738,0.712
2739,0.0
2740,0.856
2741,0.874
2742,0.0
2743,0.0
2744,0.0
2745,0.0
2746,0.712
2747,0.22599999999999998
2748,0.09999999999999998
2749,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.3879999999999999
2754,0.622
2755,0.0
2756,0.874
2757,0.73
2758,0.3879999999999999
2759,0.0
2760,0.748
2761,0.0
2762,0.0
2763,0.6759999999999999
2764,0.0
2765,0.0
2766,0.802
2767,0.802
2768,0.604
2769,0.09999999999999998
2770,0.0
2771,0.33399999999999996
2772,0.82
2773,0.44199999999999995
2774,0.0
2775,0.31599999999999995
2776,0.33399999999999996
2777,0.6399999999999999
2778,0.0
2779,0.0
2780,0.37
2781,0.6399999999999999
2782,0.0
2783,0.478
2784,0.0
2785,0.0
2786,0.44199999999999995
2787,0.0
2788,0.42399999999999993
2789,0.2799999999999999
2790,0.694
2791,0.0
2792,0.874
2793,0.0
2794,0.5680000000000001
2795,0.856
2796,0.0
2797,0.874
2798,0.0
2799,0.0
2800,0.2799999999999999
2801,0.0
2802,0.0
2803,0.586
2804,0.20799999999999996
2805,0.73
2806,0.17199999999999993
2807,0.0
2808,0.856
2809,0.0
2810,0.45999999999999996
2811,0.0
2812,0.17199999999999993
2813,0.0
2814,0.0
2815,0.0
2816,0.2799999999999999
2817,0.0
2818,0.856
2819,0.856
2820,0.0
2821,0.514
2822,0.0
2823,0.0
2824,0.712
2825,0.0
2826,0.622
2827,0.0
2828,0.856
2829,0.622
2830,0.0
2831,0.766
2832,0.0
2833,0.37
2834,0.73
2835,0.874
2836,0.0
2837,0.0
2838,0.4059999999999999
2839,0.0
2840,0.478
2841,0.874
2842,0.09999999999999998
2843,0.0
2844,0.856
2845,0.15400000000000003
2846,0.0
2847,0.0
2848,0.586
2849,0.0
2850,0.0
2851,0.0
2852,0.136
2853,0.0
2854,0.0
2855,0.0
2856,0.586
2857,0.0
2858,0.604
2859,0.802
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.118
2865,0.0
2866,0.694
2867,0.5680000000000001
2868,0.0
2869,0.0
2870,0.802
2871,0.838
2872,0.532
2873,0.136
2874,0.694
2875,0.82
2876,0.0
2877,0.262
2878,0.0
2879,0.0
2880,0.604
2881,0.802
2882,0.0
2883,0.0
2884,0.532
2885,0.0
2886,0.0
2887,0.0
2888,0.17199999999999993
2889,0.0
2890,0.604
2891,0.136
2892,0.0
2893,0.766
2894,0.604
2895,0.694
2896,0.748
2897,0.37
2898,0.09999999999999998
2899,0.784
2900,0.352
2901,0.874
2902,0.0
2903,0.478
2904,0.784
2905,0.0
2906,0.6579999999999999
2907,0.0
2908,0.45999999999999996
2909,0.0
2910,0.0
2911,0.09999999999999998
2912,0.784
2913,0.838
2914,0.0
2915,0.0
2916,0.0
2917,0.3879999999999999
2918,0.18999999999999995
2919,0.0
2920,0.802
2921,0.29799999999999993
2922,0.6759999999999999
2923,0.856
2924,0.784
2925,0.748
2926,0.0
2927,0.0
2928,0.55
2929,0.838
2930,0.0
2931,0.748
2932,0.31599999999999995
2933,0.22599999999999998
2934,0.0
2935,0.0
2936,0.262
2937,0.0
2938,0.0
2939,0.856
2940,0.0
2941,0.0
2942,0.0
2943,0.532
2944,0.0
2945,0.45999999999999996
2946,0.784
2947,0.0
2948,0.0
2949,0.784
2950,0.0
2951,0.4959999999999999
2952,0.0
2953,0.0
2954,0.31599999999999995
2955,0.748
2956,0.0
2957,0.09999999999999998
2958,0.31599999999999995
2959,0.838
2960,0.748
2961,0.29799999999999993
2962,0.766
2963,0.55
2964,0.0
2965,0.478
2966,0.82
2967,0.0
2968,0.874
2969,0.0
2970,0.0
2971,0.20799999999999996
2972,0.586
2973,0.838
2974,0.748
2975,0.586
2976,0.0
2977,0.0
2978,0.6759999999999999
2979,0.604
2980,0.4959999999999999
2981,0.17199999999999993
2982,0.0
2983,0.0
2984,0.4059999999999999
2985,0.0
2986,0.802
2987,0.82
2988,0.0
2989,0.0
2990,0.838
2991,0.478
2992,0.874
2993,0.45999999999999996
2994,0.784
2995,0.352
2996,0.0
2997,0.0
2998,0.586
2999,0.20799999999999996
3000,0.4959999999999999
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.766
3006,0.18999999999999995
3007,0.4059999999999999
3008,0.0
3009,0.0
3010,0.31599999999999995
3011,0.44199999999999995
3012,0.73
3013,0.6579999999999999
3014,0.874
3015,0.4959999999999999
3016,0.0
3017,0.44199999999999995
3018,0.586
3019,0.532
3020,0.748
3021,0.4959999999999999
3022,0.4959999999999999
3023,0.0
3024,0.0
3025,0.4959999999999999
3026,0.3879999999999999
3027,0.33399999999999996
3028,0.838
3029,0.0
3030,0.0
3031,0.17199999999999993
3032,0.838
3033,0.856
3034,0.82
3035,0.09999999999999998
3036,0.0
3037,0.73
3038,0.0
3039,0.0
3040,0.73
3041,0.0
3042,0.118
3043,0.44199999999999995
3044,0.532
3045,0.45999999999999996
3046,0.766
3047,0.478
3048,0.0
3049,0.0
3050,0.29799999999999993
3051,0.244
3052,0.0
3053,0.0
3054,0.6759999999999999
3055,0.0
3056,0.5680000000000001
3057,0.0
3058,0.352
3059,0.838
3060,0.0
3061,0.532
3062,0.0
3063,0.514
3064,0.694
3065,0.856
3066,0.0
3067,0.622
3068,0.838
3069,0.514
3070,0.0
3071,0.29799999999999993
3072,0.0
3073,0.838
3074,0.478
3075,0.44199999999999995
3076,0.0
3077,0.0
3078,0.622
3079,0.856
3080,0.5680000000000001
3081,0.0
3082,0.352
3083,0.874
3084,0.0
3085,0.18999999999999995
3086,0.15400000000000003
3087,0.784
3088,0.0
3089,0.856
3090,0.136
3091,0.118
3092,0.856
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.874
3098,0.856
3099,0.874
3100,0.31599999999999995
3101,0.586
3102,0.0
3103,0.712
3104,0.0
3105,0.4059999999999999
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.6759999999999999
3111,0.82
3112,0.82
3113,0.694
3114,0.784
3115,0.0
3116,0.20799999999999996
3117,0.262
3118,0.478
3119,0.6399999999999999
3120,0.0
3121,0.0
3122,0.694
3123,0.856
3124,0.20799999999999996
3125,0.0
3126,0.82
3127,0.874
3128,0.748
3129,0.37
3130,0.73
3131,0.0
3132,0.766
3133,0.874
3134,0.0
3135,0.478
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.766
3142,0.514
3143,0.0
3144,0.73
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.874
3151,0.0
3152,0.4059999999999999
3153,0.0
3154,0.532
3155,0.838
3156,0.0
3157,0.0
3158,0.136
3159,0.0
3160,0.6399999999999999
3161,0.0
3162,0.0
3163,0.0
3164,0.4959999999999999
3165,0.0
3166,0.0
3167,0.856
3168,0.856
3169,0.0
3170,0.0
3171,0.262
3172,0.0
3173,0.838
3174,0.0
3175,0.0
3176,0.766
3177,0.586
3178,0.0
3179,0.0
3180,0.0
3181,0.4059999999999999
3182,0.0
3183,0.622
3184,0.0
3185,0.0
3186,0.748
3187,0.0
3188,0.0
3189,0.73
3190,0.874
3191,0.82
3192,0.0
3193,0.838
3194,0.0
3195,0.748
3196,0.0
3197,0.0
3198,0.6759999999999999
3199,0.0
3200,0.0
3201,0.0
3202,0.33399999999999996
3203,0.4059999999999999
3204,0.0
3205,0.0
3206,0.604
3207,0.856
3208,0.0
3209,0.766
3210,0.0
3211,0.22599999999999998
3212,0.712
3213,0.622
3214,0.22599999999999998
3215,0.856
3216,0.0
3217,0.0
3218,0.0
3219,0.2799999999999999
3220,0.802
3221,0.784
3222,0.20799999999999996
3223,0.0
3224,0.856
3225,0.55
3226,0.856
3227,0.15400000000000003
3228,0.0
3229,0.0
3230,0.802
3231,0.0
3232,0.0
3233,0.82
3234,0.82
3235,0.0
3236,0.4059999999999999
3237,0.856
3238,0.0
3239,0.0
3240,0.766
3241,0.784
3242,0.478
3243,0.856
3244,0.6399999999999999
3245,0.0
3246,0.18999999999999995
3247,0.856
3248,0.0
3249,0.0
3250,0.262
3251,0.0
3252,0.0
3253,0.0
3254,0.748
3255,0.20799999999999996
3256,0.0
3257,0.0
3258,0.784
3259,0.0
3260,0.20799999999999996
3261,0.0
3262,0.5680000000000001
3263,0.0
3264,0.0
3265,0.802
3266,0.0
3267,0.604
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.784
3273,0.0
3274,0.0
3275,0.31599999999999995
3276,0.838
3277,0.0
3278,0.0
3279,0.17199999999999993
3280,0.712
3281,0.0
3282,0.748
3283,0.0
3284,0.766
3285,0.766
3286,0.838
3287,0.0
3288,0.0
3289,0.45999999999999996
3290,0.0
3291,0.0
3292,0.712
3293,0.0
3294,0.0
3295,0.748
3296,0.802
3297,0.0
3298,0.0
3299,0.55
3300,0.82
3301,0.352
3302,0.0
3303,0.0
3304,0.0
3305,0.09999999999999998
3306,0.766
3307,0.136
3308,0.09999999999999998
3309,0.604
3310,0.0
3311,0.262
3312,0.0
3313,0.0
3314,0.694
3315,0.31599999999999995
3316,0.17199999999999993
3317,0.42399999999999993
3318,0.784
3319,0.6579999999999999
3320,0.0
3321,0.0
3322,0.0
3323,0.42399999999999993
3324,0.0
3325,0.0
3326,0.0
3327,0.0
3328,0.0
3329,0.0
3330,0.838
3331,0.0
3332,0.0
3333,0.55
3334,0.0
3335,0.532
3336,0.622
3337,0.0
3338,0.82
3339,0.0
3340,0.802
3341,0.29799999999999993
3342,0.31599999999999995
3343,0.0
3344,0.4059999999999999
3345,0.766
3346,0.0
3347,0.784
3348,0.0
3349,0.0
3350,0.4959999999999999
3351,0.838
3352,0.0
3353,0.0
3354,0.55
3355,0.0
3356,0.82
3357,0.4059999999999999
3358,0.784
3359,0.136
3360,0.29799999999999993
3361,0.0
3362,0.0
3363,0.0
3364,0.09999999999999998
3365,0.0
3366,0.0
3367,0.0
3368,0.0
3369,0.73
3370,0.0
3371,0.22599999999999998
3372,0.2799999999999999
3373,0.874
3374,0.0
3375,0.0
3376,0.55
3377,0.748
3378,0.82
3379,0.0
3380,0.0
3381,0.0
3382,0.55
3383,0.0
3384,0.874
3385,0.0
3386,0.42399999999999993
3387,0.802
3388,0.748
3389,0.856
3390,0.0
3391,0.0
3392,0.0
3393,0.514
3394,0.82
3395,0.748
3396,0.694
3397,0.0
3398,0.22599999999999998
3399,0.4059999999999999
3400,0.856
3401,0.0
3402,0.0
3403,0.712
3404,0.586
3405,0.0
3406,0.09999999999999998
3407,0.0
3408,0.45999999999999996
3409,0.42399999999999993
3410,0.784
3411,0.856
3412,0.622
3413,0.0
3414,0.784
3415,0.118
3416,0.0
3417,0.0
3418,0.31599999999999995
3419,0.45999999999999996
3420,0.784
3421,0.694
3422,0.136
3423,0.20799999999999996
3424,0.838
3425,0.5680000000000001
3426,0.586
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.18999999999999995
3433,0.0
3434,0.0
3435,0.604
3436,0.3879999999999999
3437,0.0
3438,0.748
3439,0.20799999999999996
3440,0.0
3441,0.532
3442,0.0
3443,0.0
3444,0.0
3445,0.874
3446,0.73
3447,0.6759999999999999
3448,0.0
3449,0.0
3450,0.0
3451,0.0
3452,0.0
3453,0.4959999999999999
3454,0.694
3455,0.0
3456,0.0
3457,0.0
3458,0.73
3459,0.748
3460,0.0
3461,0.0
3462,0.0
3463,0.712
3464,0.0
3465,0.0
3466,0.0
3467,0.802
3468,0.6579999999999999
3469,0.42399999999999993
3470,0.802
3471,0.0
3472,0.0
3473,0.6399999999999999
3474,0.694
3475,0.712
3476,0.55
3477,0.514
3478,0.82
3479,0.802
3480,0.0
3481,0.22599999999999998
3482,0.604
3483,0.0
3484,0.118
3485,0.0
3486,0.73
3487,0.0
3488,0.82
3489,0.136
3490,0.0
3491,0.0
3492,0.604
3493,0.82
3494,0.802
3495,0.0
3496,0.82
3497,0.244
3498,0.838
3499,0.42399999999999993
3500,0.118
3501,0.0
3502,0.694
3503,0.874
3504,0.82
3505,0.766
3506,0.15400000000000003
3507,0.6579999999999999
3508,0.874
3509,0.73
3510,0.82
3511,0.766
3512,0.0
3513,0.748
3514,0.73
3515,0.0
3516,0.0
3517,0.0
3518,0.748
3519,0.0
3520,0.0
3521,0.748
3522,0.0
3523,0.6579999999999999
3524,0.0
3525,0.0
3526,0.0
3527,0.478
3528,0.352
3529,0.73
3530,0.0
3531,0.42399999999999993
3532,0.73
3533,0.0
3534,0.0
3535,0.856
3536,0.0
3537,0.532
3538,0.6759999999999999
3539,0.22599999999999998
3540,0.0
3541,0.0
3542,0.0
3543,0.0
3544,0.856
3545,0.0
3546,0.0
3547,0.0
3548,0.766
3549,0.0
3550,0.6399999999999999
3551,0.838
3552,0.838
3553,0.29799999999999993
3554,0.17199999999999993
3555,0.586
3556,0.0
3557,0.3879999999999999
3558,0.42399999999999993
3559,0.33399999999999996
3560,0.0
3561,0.0
3562,0.0
3563,0.82
3564,0.0
3565,0.0
3566,0.0
3567,0.0
3568,0.0
3569,0.0
3570,0.0
3571,0.0
3572,0.712
3573,0.17199999999999993
3574,0.766
3575,0.0
3576,0.0
3577,0.802
3578,0.244
3579,0.33399999999999996
3580,0.712
3581,0.604
3582,0.514
3583,0.22599999999999998
3584,0.0
3585,0.748
3586,0.352
3587,0.604
3588,0.352
3589,0.0
3590,0.838
3591,0.82
3592,0.838
3593,0.73
3594,0.4959999999999999
3595,0.6759999999999999
3596,0.0
3597,0.0
3598,0.3879999999999999
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.838
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.622
3609,0.17199999999999993
3610,0.0
3611,0.0
3612,0.0
3613,0.838
3614,0.0
3615,0.766
3616,0.73
3617,0.622
3618,0.0
3619,0.766
3620,0.44199999999999995
3621,0.33399999999999996
3622,0.838
3623,0.82
3624,0.352
3625,0.6759999999999999
3626,0.82
3627,0.2799999999999999
3628,0.856
3629,0.874
3630,0.0
3631,0.09999999999999998
3632,0.0
3633,0.532
3634,0.4959999999999999
3635,0.874
3636,0.0
3637,0.766
3638,0.82
3639,0.352
3640,0.136
3641,0.586
3642,0.0
3643,0.514
3644,0.352
3645,0.09999999999999998
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.42399999999999993
3652,0.0
3653,0.0
3654,0.0
3655,0.784
3656,0.0
3657,0.73
3658,0.0
3659,0.802
3660,0.0
3661,0.244
3662,0.0
3663,0.0
3664,0.0
3665,0.0
3666,0.0
3667,0.29799999999999993
3668,0.20799999999999996
3669,0.55
3670,0.766
3671,0.0
3672,0.0
3673,0.874
3674,0.0
3675,0.838
3676,0.694
3677,0.82
3678,0.0
3679,0.0
3680,0.838
3681,0.15400000000000003
3682,0.0
3683,0.784
3684,0.09999999999999998
3685,0.748
3686,0.0
3687,0.712
3688,0.604
3689,0.604
3690,0.748
3691,0.766
3692,0.0
3693,0.784
3694,0.0
3695,0.784
